Ping: <@397080824924602380> | Id: 397080824924602380 | Username: Corrupt#1000 | Badges: Early Supporter | Creation Date: 31-12-2017 18:37:26
Ping: <@352158391038377984> | Id: 352158391038377984 | Username: fowled#6666 | Badges: Early Verified Bot Developer | Creation Date: 29-08-2017 20:31:43
Ping: <@160585742584643585> | Id: 160585742584643585 | Username: FR4PS#0004 | Badges: Early Supporter | Creation Date: 19-03-2016 04:10:24
Ping: <@248518551323934721> | Id: 248518551323934721 | Username: francis#8280 | Badges: Early Supporter | Creation Date: 16-11-2016 19:43:59
Ping: <@321314413544210433> | Id: 321314413544210433 | Username: FRANKIE#0001 | Badges: Early Supporter | Creation Date: 05-06-2017 17:48:45
Ping: <@285736447133351936> | Id: 285736447133351936 | Username: Frans#2004 | Badges: Early Supporter | Creation Date: 27-02-2017 12:34:37
Ping: <@248823211368644619> | Id: 248823211368644619 | Username: FreeDom#5108 | Badges: Early Supporter | Creation Date: 17-11-2016 15:54:36
Ping: <@174044599679975424> | Id: 174044599679975424 | Username: Freekz#6969 | Badges: Early Supporter | Creation Date: 25-04-2016 08:31:06
Ping: <@278287431965343755> | Id: 278287431965343755 | Username: Freeman#3950 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 06-02-2017 23:14:54
Ping: <@118131839910019072> | Id: 118131839910019072 | Username: ⛧🐼⛧#0666 | Badges: Early Supporter | Creation Date: 23-11-2015 00:33:45
Ping: <@308107514136887297> | Id: 308107514136887297 | Username: frogg#7102 | Badges: Early Supporter | Creation Date: 30-04-2017 07:09:15
Ping: <@189732501294415873> | Id: 189732501294415873 | Username: Froggy#0543 | Badges: Early Supporter | Creation Date: 07-06-2016 15:29:13
Ping: <@413489782245556224> | Id: 413489782245556224 | Username: frostedlotus#2222 | Badges: Early Supporter | Creation Date: 15-02-2018 01:20:46
Ping: <@143031740527542272> | Id: 143031740527542272 | Username: Frozen#7777 | Badges: Partnered Server Owner | Creation Date: 30-01-2016 17:37:04
Ping: <@109748997387714560> | Id: 109748997387714560 | Username: Frumpo#8623 | Badges: Early Supporter | Creation Date: 30-10-2015 21:23:20
Ping: <@82919182634582016> | Id: 82919182634582016 | Username: fuckboy#1569 | Badges: Early Supporter | Creation Date: 17-08-2015 21:31:13
Ping: <@217682834024824832> | Id: 217682834024824832 | Username: fufu#1000 | Badges: Early Supporter | Creation Date: 23-08-2016 18:33:51
Ping: <@343487018929487883> | Id: 343487018929487883 | Username: Futureless#1999 | Badges: Early Supporter | Creation Date: 05-08-2017 22:14:46
Ping: <@181279474476646400> | Id: 181279474476646400 | Username: G h o s t#1312 | Badges: Early Supporter | Creation Date: 15-05-2016 07:39:54
Ping: <@151956827817377794> | Id: 151956827817377794 | Username: G0dz1#2409 | Badges: Early Supporter | Creation Date: 24-02-2016 08:42:10
Ping: <@328954693948669953> | Id: 328954693948669953 | Username: gab#3476 | Badges: Early Supporter | Creation Date: 26-06-2017 19:48:30
Ping: <@139411243550113792> | Id: 139411243550113792 | Username: Gabijus#0001 | Badges: Partnered Server Owner, Early Verified Bot Developer | Creation Date: 20-01-2016 17:50:30
Ping: <@112679533248851968> | Id: 112679533248851968 | Username: GaIaxy#1219 | Badges: Early Supporter | Creation Date: 07-11-2015 23:28:14
Ping: <@236725123871145984> | Id: 236725123871145984 | Username: Galaxia#9502 | Badges: Early Supporter | Creation Date: 15-10-2016 07:41:07
Ping: <@474988474605240341> | Id: 474988474605240341 | Username: Gangster The Gawd#5963 | Badges: Early Supporter | Creation Date: 03-08-2018 19:14:37
Ping: <@346093300362641410> | Id: 346093300362641410 | Username: ganjagod3000#0420 | Badges: Early Supporter | Creation Date: 13-08-2017 02:51:12
Ping: <@278169986323972116> | Id: 278169986323972116 | Username: GarnetRose#0001 | Badges: Early Supporter | Creation Date: 06-02-2017 15:28:12
Ping: <@258729975274930187> | Id: 258729975274930187 | Username: Gatsu#7511 | Badges: Early Supporter | Creation Date: 15-12-2016 00:00:33
Ping: <@436883949457899530> | Id: 436883949457899530 | Username: Gavin#2800 | Badges: Early Supporter | Creation Date: 20-04-2018 15:40:50
Ping: <@209003867591933952> | Id: 209003867591933952 | Username: Gay, appearently#0199 | Badges: Early Supporter | Creation Date: 30-07-2016 19:46:45
Ping: <@341297132243910676> | Id: 341297132243910676 | Username: Gearz#2022 | Badges: Early Verified Bot Developer | Creation Date: 30-07-2017 21:12:57
Ping: <@90647705809858560> | Id: 90647705809858560 | Username: Gengar#0001 | Badges: Early Supporter | Creation Date: 08-09-2015 05:21:37
Ping: <@197550315346591744> | Id: 197550315346591744 | Username: GenSecrets#0001 | Badges: Early Supporter | Creation Date: 29-06-2016 05:14:25
Ping: <@242313685022801921> | Id: 242313685022801921 | Username: Gentillesse#7360 | Badges: Early Supporter | Creation Date: 30-10-2016 16:48:04
Ping: <@369125792984334336> | Id: 369125792984334336 | Username: geomancer#0420 | Badges: Early Supporter | Creation Date: 15-10-2017 16:14:07
Ping: <@271432096038256661> | Id: 271432096038256661 | Username: Geth#6985 | Badges: Early Supporter | Creation Date: 19-01-2017 01:14:14
Ping: <@221229446693257226> | Id: 221229446693257226 | Username: GFUELsoccerMUM#0749 | Badges: Early Supporter | Creation Date: 02-09-2016 13:26:50
Ping: <@127525662763253761> | Id: 127525662763253761 | Username: Ghast#7224 | Badges: Early Supporter | Creation Date: 18-12-2015 22:41:27
Ping: <@409852136654897164> | Id: 409852136654897164 | Username: giddy#4747 | Badges: Early Supporter | Creation Date: 05-02-2018 00:26:04
Ping: <@130153844696023040> | Id: 130153844696023040 | Username: Giggles#6969 | Badges: Early Supporter | Creation Date: 26-12-2015 04:44:54
Ping: <@163375445537062912> | Id: 163375445537062912 | Username: Gigi#8361 | Badges: Early Supporter | Creation Date: 26-03-2016 20:55:41
Ping: <@220929406934188032> | Id: 220929406934188032 | Username: Gio#5531 | Badges: Early Supporter | Creation Date: 01-09-2016 17:34:35
Ping: <@299271417369985024> | Id: 299271417369985024 | Username: gioza#5555 | Badges: Early Supporter | Creation Date: 05-04-2017 21:57:46
Ping: <@127148819854000128> | Id: 127148819854000128 | Username: gizmo#0420 | Badges: Early Supporter | Creation Date: 17-12-2015 21:44:00
Ping: <@227245484077481986> | Id: 227245484077481986 | Username: Glennmp#5869 | Badges: Early Supporter | Creation Date: 19-09-2016 03:52:25
Ping: <@293292951319347200> | Id: 293292951319347200 | Username: Gnikeht#2398 | Badges: Early Supporter | Creation Date: 20-03-2017 09:01:28
Ping: <@401140931237117964> | Id: 401140931237117964 | Username: gnocchi#0001 | Badges: Early Supporter | Creation Date: 11-01-2018 23:30:50
Ping: <@264778297601294337> | Id: 264778297601294337 | Username: Chae#0098 | Badges: Early Supporter | Creation Date: 31-12-2016 16:34:25
Ping: <@139200270709161984> | Id: 139200270709161984 | Username: Gohan#7449 | Badges: Early Supporter | Creation Date: 20-01-2016 03:52:10
Ping: <@232919054451605505> | Id: 232919054451605505 | Username: GoldDog 🍺#5086 | Badges: Early Supporter | Creation Date: 04-10-2016 19:37:10
Ping: <@110095023101489152> | Id: 110095023101489152 | Username: Gonzo Wannabe#1406 | Badges: Early Supporter | Creation Date: 31-10-2015 20:18:18
Ping: <@181053498371080192> | Id: 181053498371080192 | Username: Gooby#8509 | Badges: Early Supporter | Creation Date: 14-05-2016 16:41:57
Ping: <@107986135250141184> | Id: 107986135250141184 | Username: Goose#0911 | Badges: Early Supporter | Creation Date: 26-10-2015 00:38:20
Ping: <@239855188830191617> | Id: 239855188830191617 | Username: Gore#0101 | Badges: Early Supporter | Creation Date: 23-10-2016 22:58:53
Ping: <@202723762401968128> | Id: 202723762401968128 | Username: GorlodeTheDwarf#5747 | Badges: Early Supporter | Creation Date: 13-07-2016 11:51:51
Ping: <@154046298981400587> | Id: 154046298981400587 | Username: Gouki#6195 | Badges: Early Supporter | Creation Date: 01-03-2016 03:04:59
Ping: <@247037318781730826> | Id: 247037318781730826 | Username: Goya Bean#2433 | Badges: Early Supporter | Creation Date: 12-11-2016 17:38:06
Ping: <@216696294704545800> | Id: 216696294704545800 | Username: Grampa#8070 | Badges: Early Supporter | Creation Date: 21-08-2016 01:13:42
Ping: <@137720025443336192> | Id: 137720025443336192 | Username: Grategy#5148 | Badges: Early Supporter | Creation Date: 16-01-2016 01:50:12
Ping: <@300361481084469248> | Id: 300361481084469248 | Username: GreenDevil#0001 | Badges: Early Supporter | Creation Date: 08-04-2017 22:09:17
Ping: <@127657514983489546> | Id: 127657514983489546 | Username: GreenZanbato#3333 | Badges: Early Supporter | Creation Date: 19-12-2015 07:25:23
Ping: <@196429541089083392> | Id: 196429541089083392 | Username: Grey.#8401 | Badges: Early Supporter | Creation Date: 26-06-2016 03:00:52
Ping: <@203979261508452352> | Id: 203979261508452352 | Username: Grizzlycorn#6969 | Badges: Early Supporter | Creation Date: 16-07-2016 23:00:45
Ping: <@162064546943467521> | Id: 162064546943467521 | Username: Grokas#4776 | Badges: Early Supporter | Creation Date: 23-03-2016 06:06:39
Ping: <@141665478010601472> | Id: 141665478010601472 | Username: Grunge#1290 | Badges: Early Supporter | Creation Date: 26-01-2016 23:08:01
Ping: <@271060979641483265> | Id: 271060979641483265 | Username: iNK#0001 | Badges: Early Supporter | Creation Date: 18-01-2017 00:39:33
Ping: <@419991818457972739> | Id: 419991818457972739 | Username: gus#6311 | Badges: Early Supporter | Creation Date: 04-03-2018 23:57:32
Ping: <@243790649856491522> | Id: 243790649856491522 | Username: Gwynnie#1337 | Badges: Early Supporter | Creation Date: 03-11-2016 18:37:00
Ping: <@181056491346722826> | Id: 181056491346722826 | Username: Haachama#0001 | Badges: Early Supporter | Creation Date: 14-05-2016 16:53:51
Ping: <@133222038872653824> | Id: 133222038872653824 | Username: Haavard#9999 | Badges: Early Supporter | Creation Date: 03-01-2016 15:56:49
Ping: <@221994056190918656> | Id: 221994056190918656 | Username: HaGeWe#3409 | Badges: Early Supporter | Creation Date: 04-09-2016 16:05:07
Ping: <@127929483511595008> | Id: 127929483511595008 | Username: Ham#8524 | Badges: Early Supporter | Creation Date: 20-12-2015 01:26:05
Ping: <@235016690054725632> | Id: 235016690054725632 | Username: Ham#7138 | Badges: Early Supporter | Creation Date: 10-10-2016 14:32:25
Ping: <@193477082431488000> | Id: 193477082431488000 | Username: hamin#0115 | Badges: Early Supporter | Creation Date: 17-06-2016 23:28:51
Ping: <@364300975151906816> | Id: 364300975151906816 | Username: Hammy#0002 | Badges: Early Supporter | Creation Date: 02-10-2017 08:42:00
Ping: <@216071889368383488> | Id: 216071889368383488 | Username: Hamsta#1234 | Badges: Early Supporter | Creation Date: 19-08-2016 07:52:32
Ping: <@223261787640823808> | Id: 223261787640823808 | Username: Hamz#0007 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 08-09-2016 04:02:38
Ping: <@99230024208490496> | Id: 99230024208490496 | Username: Hapcher#1309 | Badges: Early Supporter | Creation Date: 01-10-2015 21:44:41
Ping: <@168703501076135936> | Id: 168703501076135936 | Username: Hara#8774 | Badges: Partnered Server Owner, Early Supporter | Creation Date: 10-04-2016 14:47:29
Ping: <@153283526978961408> | Id: 153283526978961408 | Username: Harley 🌸#1227 | Badges: Early Supporter | Creation Date: 28-02-2016 00:34:00
Ping: <@193445769670295553> | Id: 193445769670295553 | Username: Harry#8888 | Badges: Early Supporter | Creation Date: 17-06-2016 21:24:25
Ping: <@190494508318720000> | Id: 190494508318720000 | Username: Haz#6969 | Badges: Early Supporter | Creation Date: 09-06-2016 17:57:10
Ping: <@148212794536361985> | Id: 148212794536361985 | Username: Haziie#1372 | Badges: Early Supporter | Creation Date: 14-02-2016 00:44:43
Ping: <@343445610910711809> | Id: 343445610910711809 | Username: Hazpants#4321 | Badges: Early Supporter | Creation Date: 05-08-2017 19:30:14
Ping: <@169779264135102464> | Id: 169779264135102464 | Username: Haïdden#3141 | Badges: Early Supporter | Creation Date: 13-04-2016 14:02:10
Ping: <@236725839494905857> | Id: 236725839494905857 | Username: he6#6061 | Badges: Early Supporter | Creation Date: 15-10-2016 07:43:58
Ping: <@276599006845599745> | Id: 276599006845599745 | Username: Healing Seraph#1219 | Badges: Early Supporter | Creation Date: 02-02-2017 07:25:42
Ping: <@221644074594205696> | Id: 221644074594205696 | Username: heart ♡#0001 | Badges: Early Supporter | Creation Date: 03-09-2016 16:54:25
Ping: <@287936512023068673> | Id: 287936512023068673 | Username: Heidi#3741 | Badges: Early Supporter | Creation Date: 05-03-2017 14:16:54
Ping: <@304873304140021781> | Id: 304873304140021781 | Username: heidiz#0712 | Badges: Early Supporter | Creation Date: 21-04-2017 08:57:39
Ping: <@405790946748399616> | Id: 405790946748399616 | Username: HelloPumpkin#0420 | Badges: Early Supporter | Creation Date: 24-01-2018 19:28:20
Ping: <@197813636780130313> | Id: 197813636780130313 | Username: helvi#0665 | Badges: Early Supporter | Creation Date: 29-06-2016 22:40:46
Ping: <@208464537093931009> | Id: 208464537093931009 | Username: Hemaru#1246 | Badges: Early Supporter | Creation Date: 29-07-2016 08:03:38
Ping: <@168722159605121024> | Id: 168722159605121024 | Username: Hemkellz#1337 | Badges: Early Supporter | Creation Date: 10-04-2016 16:01:37
Ping: <@143509880005722113> | Id: 143509880005722113 | Username: Henopied#1134 | Badges: Early Verified Bot Developer | Creation Date: 01-02-2016 01:17:01
Ping: <@165939947457478656> | Id: 165939947457478656 | Username: Henry#1234 | Badges: Early Supporter | Creation Date: 02-04-2016 23:46:06
Ping: <@117985849257230345> | Id: 117985849257230345 | Username: Hentsu#3004 | Badges: Early Supporter | Creation Date: 22-11-2015 14:53:38
Ping: <@312875981264388097> | Id: 312875981264388097 | Username: Herrscher Of Void#0417 | Badges: Early Supporter | Creation Date: 13-05-2017 10:57:26
Ping: <@194044273635753994> | Id: 194044273635753994 | Username: HEVIANIX#1998 | Badges: Early Supporter | Creation Date: 19-06-2016 13:02:40
Ping: <@301079788024758272> | Id: 301079788024758272 | Username: hikikomori#6980 | Badges: Early Supporter | Creation Date: 10-04-2017 21:43:35
Ping: <@229783477464203269> | Id: 229783477464203269 | Username: Hofro#0001 | Badges: Early Supporter | Creation Date: 26-09-2016 03:57:30
Ping: <@97295127667548160> | Id: 97295127667548160 | Username: Hoggerstorm#0100 | Badges: Early Supporter | Creation Date: 26-09-2015 13:36:06
Ping: <@162411473111482380> | Id: 162411473111482380 | Username: HongestDonger#7699 | Badges: Early Supporter | Creation Date: 24-03-2016 05:05:12
Ping: <@228688681852993536> | Id: 228688681852993536 | Username: hopez#0666 | Badges: Early Supporter | Creation Date: 23-09-2016 03:27:10
Ping: <@233178653456990208> | Id: 233178653456990208 | Username: Hoprabi#8008 | Badges: Early Supporter | Creation Date: 05-10-2016 12:48:43
Ping: <@89528058242945024> | Id: 89528058242945024 | Username: hrmny#6666 | Badges: Early Supporter | Creation Date: 05-09-2015 03:12:32
Ping: <@161872571866939400> | Id: 161872571866939400 | Username: huan#9400 | Badges: Early Supporter | Creation Date: 22-03-2016 17:23:48
Ping: <@135251459955490816> | Id: 135251459955490816 | Username: Hunter#4002 | Badges: Early Supporter | Creation Date: 09-01-2016 06:21:00
Ping: <@219105404339224576> | Id: 219105404339224576 | Username: HUNTiiTO#6262 | Badges: Early Supporter | Creation Date: 27-08-2016 16:46:39
Ping: <@152584660533116928> | Id: 152584660533116928 | Username: HybridCoffee#6969 | Badges: Early Supporter | Creation Date: 26-02-2016 02:16:57
Ping: <@211220941936525333> | Id: 211220941936525333 | Username: Hydrall#6899 | Badges: Early Supporter | Creation Date: 05-08-2016 22:36:36
Ping: <@440257181032382474> | Id: 440257181032382474 | Username: Hyonide#6393 | Badges: Early Supporter | Creation Date: 29-04-2018 23:04:51
Ping: <@206147069402939394> | Id: 206147069402939394 | Username: Hype Man#1320 | Badges: Early Supporter | Creation Date: 22-07-2016 22:34:51
Ping: <@151158474196254720> | Id: 151158474196254720 | Username: Hyto#4270 | Badges: Early Supporter | Creation Date: 22-02-2016 03:49:48
Ping: <@147507070323785728> | Id: 147507070323785728 | Username: Ian#3456 | Badges: Early Supporter | Creation Date: 12-02-2016 02:00:26
Ping: <@289849618026594305> | Id: 289849618026594305 | Username: IAttackYou#5900 | Badges: Early Supporter | Creation Date: 10-03-2017 20:58:54
Ping: <@293153285840306186> | Id: 293153285840306186 | Username: IC-0n#0061 | Badges: Early Supporter | Creation Date: 19-03-2017 23:46:29
Ping: <@119203482598244356> | Id: 119203482598244356 | Username: ic3#0001 | Badges: Early Supporter | Creation Date: 25-11-2015 23:32:04
Ping: <@178652307804651532> | Id: 178652307804651532 | Username: IceLuxx#0001 | Badges: Early Supporter | Creation Date: 08-05-2016 01:40:29
